NAME,TRANSITSCORE,WALKSCORE,VALUEINCREASEPAST,VALUEINCREASEFUTURE,MEDIANVALUE
Schamberger,79,77,-1,2,1169000
Rice,72,70,4,0,1968000
Gutmann,73,87,1,4,1211000
Hermiston,78,75,-2,2,1628000
Kling,81,88,3,4,1503000
Koss,80,93,3,2,1660000
Johnston,98,88,-3,4,1586000
Schmidt,91,76,4,-1,1126000
Towne,86,83,3,1,1180000
Bashirian,87,97,1,3,1246000
Olson,92,75,-3,1,1383000
Schmeler,90,93,-1,1,2056000
West,98,76,0,4,1111000
Schultz,99,80,-3,-3,1790000
Kris,74,86,0,-1,1567000
Muller,92,77,2,4,2157000
Barton,89,96,1,-1,1874000
Hayes,78,77,3,0,2184000
Daugherty,74,85,3,-1,1529000
Denesik,98,89,0,4,1320000
Russel,82,99,3,4,1818000
Green,97,99,-1,3,1849000
Kassulke,82,85,-2,1,1534000
Cassin,85,70,-3,0,1127000
McClure,71,72,1,-2,1146000
Vandervort,99,94,4,-3,1862000
Lang,82,70,3,1,1766000
Hartmann,86,93,4,2,1216000
Hartmann,76,95,3,2,1326000
Jaskolski,92,97,3,1,1678000
Ruecker,92,72,-2,4,1807000
Franecki,90,78,0,0,1750000
Towne,76,76,1,-2,1468000
Dicki,75,76,1,-3,1498000
Lubowitz,94,72,0,0,1181000
Hamill,98,83,-3,3,1739000
Ledner,82,88,-2,0,1147000
Bednar,76,98,1,-1,1655000
Mertz,95,75,1,4,1747000
Feeney,73,76,4,2,1953000
Harris,81,96,0,2,1559000
Hane,95,75,1,-1,1796000
Hegmann,93,79,4,0,1499000
Koelpin,90,95,0,0,1871000
Thompson,82,96,0,1,1132000
Barrows,98,80,3,-2,2161000
Keebler,84,75,-3,-2,2012000
Jast,77,97,1,2,1266000
Lynch,70,72,-3,-3,1341000
Hudson,80,90,-2,-1,1500000
Gorczany,78,93,2,0,1784000
Hirthe,81,74,-1,4,1445000
Douglas,78,85,2,-3,1250000
Bode,72,73,-2,1,1474000
Hand,99,87,-3,1,2053000
McDermott,75,96,0,0,2118000
Rath,72,81,1,1,1440000
Durgan,97,84,-2,3,1911000
Fay,97,76,0,4,1157000
Senger,71,89,1,4,1626000
Denesik,87,99,1,-3,1286000
Steuber,89,91,-3,-1,1201000
McClure,71,83,-3,3,1609000
Ernser,92,83,1,4,1396000
Stoltenberg,93,95,-3,3,1199000
Schimmel,84,99,4,-3,1714000
Jones,94,93,-1,-3,1364000
Kozey,98,84,3,-2,1996000
Renner,87,98,4,3,1240000
Walker,93,78,1,-2,2139000
Zemlak,76,93,0,-1,1662000
Rice,83,73,3,2,1494000
Deckow,83,71,1,-1,1240000
Romaguera,92,72,-3,-3,1258000
Keebler,98,76,-1,3,1500000
Nitzsche,70,87,-2,0,2088000
Wunsch,78,93,2,4,1410000
Kihn,71,98,-1,-1,1111000
Donnelly,81,75,2,1,1343000
Powlowski,72,70,0,-1,1907000
Walker,73,98,-1,-2,1357000
Abernathy,91,80,3,1,1997000
Heathcote,94,70,1,-2,1255000
Herzog,91,83,-1,4,2183000
Grimes,89,82,2,1,1637000
Legros,84,97,-2,1,1630000
Wunsch,85,96,4,0,1165000
Kuhn,75,86,-1,4,1675000
Gaylord,89,98,3,1,1245000
Hilpert,81,93,2,1,1876000
Nicolas,93,88,3,-3,1448000
Treutel,72,89,4,-1,1291000
Grady,98,87,2,-3,1987000
Yost,89,80,-3,-3,1313000
Douglas,75,70,-1,4,1930000
Beahan,80,73,-2,0,1844000
Rempel,78,78,4,2,1627000
Berge,85,86,0,-3,1255000
Simonis,87,79,2,2,1998000
Schmitt,83,99,0,-3,1369000
McGlynn,78,72,0,2,2072000
VonRueden,72,73,0,2,1139000
Denesik,90,80,3,0,1153000
Nikolaus,80,80,-2,-2,1378000
Kuvalis,89,88,-2,0,2022000
Lakin,89,72,3,3,1889000
West,85,73,-1,2,1714000
Bashirian,73,95,2,2,1459000
Wisoky,94,99,-1,-2,1968000
Padberg,80,70,4,1,1252000
Haag,71,91,0,3,1213000
Batz,73,99,-3,2,1608000
Bayer,99,92,1,-2,1123000
Blick,84,75,2,4,1743000
Doyle,77,85,-3,-3,1380000
Daugherty,78,88,-2,4,1832000
Hilll,84,76,3,-1,1185000
McLaughlin,79,87,-3,1,2148000
Lebsack,81,81,4,4,2128000
Homenick,94,85,0,-2,1116000
Bashirian,70,81,2,2,1557000
Kessler,77,85,4,3,1913000
Harris,91,89,3,2,1680000
Adams,80,88,-1,-1,1779000
Ledner,94,99,-3,-2,1406000
Langosh,76,98,2,-1,1344000
Herzog,80,84,4,-2,1762000
Nitzsche,71,87,-3,3,1758000
Pollich,93,87,1,2,2146000
Mills,95,90,2,-2,1331000
Buckridge,86,90,-3,0,1248000
Kunde,89,89,-2,4,1953000
Turcotte,93,97,-1,2,1856000
Ward,90,99,1,-2,1480000
Hand,70,90,1,2,1552000
Walter,86,87,4,0,1388000
Cummings,97,86,4,0,1530000
Jacobi,96,98,0,4,1114000
Skiles,74,78,4,-1,1147000
Lang,76,75,0,1,1902000
Torp,91,71,4,4,1192000
Moore,93,88,2,-3,1776000
Kertzmann,97,93,0,-1,2119000
Sauer,70,98,-1,-3,1676000
Bernhard,73,77,1,2,1346000
Kovacek,83,87,-2,3,1839000
Heathcote,84,87,1,-2,1139000
Hessel,97,81,0,1,2073000
Moen,80,99,2,3,1292000
Yost,95,79,-1,3,1185000
Rohan,77,91,-2,3,2094000
Hahn,85,93,-2,-1,2112000
Jerde,79,82,-3,0,1985000
Halvorson,71,86,2,3,1128000
Bernhard,98,97,3,4,1777000
Pacocha,77,94,-1,0,1882000
Kuvalis,76,98,4,4,1417000
Ratke,88,87,-3,3,1684000
Howell,81,75,3,0,1154000
Roob,74,75,1,-1,1829000
Hahn,81,88,4,0,1133000
Mertz,83,72,-3,4,1432000
White,78,78,2,2,1701000
Pacocha,80,82,1,4,1396000
Greenfelder,80,98,3,3,2024000
Gutkowski,96,84,4,-1,1873000
Koelpin,89,90,3,1,1973000
Feeney,90,91,4,-1,2082000
Goodwin,71,70,3,4,1479000
Schamberger,98,74,-1,1,2002000
Heathcote,87,74,1,2,2019000
Bosco,95,98,-2,2,1724000
Satterfield,80,70,2,-1,1336000
Morar,94,71,-1,2,1746000
Bergnaum,95,75,3,-3,1534000
Pollich,82,75,2,0,2119000
Schumm,90,81,-2,-2,1452000
Roob,94,89,2,2,2172000
Cummerata,83,89,2,1,1849000
Blick,82,85,2,2,1543000
Grimes,81,93,2,4,2089000
Goodwin,94,86,4,-1,1790000
Heidenreich,90,85,-1,-1,1997000
Kris,92,92,-2,3,2199000
Schinner,76,79,-3,0,2085000
Hermann,71,80,3,-1,1473000
Price,82,98,0,1,1146000
Hane,80,83,3,-3,1694000
Strosin,74,74,2,3,1107000
Herman,89,95,4,-2,1197000
Morar,93,83,4,4,1605000
Brown,79,93,1,-1,2083000
Glover,83,91,1,3,1845000
Gibson,96,72,3,3,1941000
Sipes,74,93,-2,0,1202000
Leffler,82,85,4,3,1178000
Turcotte,91,94,3,-1,1742000
Leuschke,73,98,1,2,2131000
Halvorson,89,81,3,-1,1519000
Kulas,70,85,-1,2,1920000
Schmitt,83,81,4,-3,1609000
Stanton,72,78,3,2,1550000
Pollich,94,75,-3,-2,2056000
Legros,90,71,-1,0,1724000
Purdy,94,82,1,-2,1707000
Gleason,71,99,-1,-1,1566000
Kerluke,75,94,-2,3,1686000
Runolfsdottir,89,76,1,-3,1893000
Hirthe,98,92,4,-3,1899000
Hoeger,83,72,0,-2,1757000
Willms,74,93,-2,3,1332000
Crona,76,83,2,2,1853000
Reynolds,81,96,3,2,1140000
Fisher,96,92,-2,-1,1717000
Roberts,71,97,4,-3,1357000
Spinka,74,78,-1,0,1364000
Hills,87,88,-2,4,1814000
Bernhard,79,76,-2,3,1824000
Predovic,70,91,1,0,1508000
Stark,86,96,2,2,1903000
Dicki,87,88,-2,3,2083000
Stamm,86,85,-2,0,1578000
Shields,85,89,2,1,1940000
Considine,98,70,2,4,1838000
Barrows,75,90,-3,3,1724000
Kunde,93,71,0,-1,1183000
Boyle,73,96,-3,4,1288000
Hintz,99,89,-1,2,1941000
Sawayn,76,78,3,2,1833000
Kautzer,71,97,-1,1,1991000
Christiansen,75,71,3,1,2154000
Keeling,86,90,0,4,2042000
McLaughlin,90,70,1,2,1931000
Mraz,82,70,3,-3,1451000
Kirlin,74,87,1,1,2155000
Deckow,71,97,-1,4,1243000
Mann,70,74,0,2,1587000
Feeney,74,80,0,2,1438000
Bins,91,80,1,0,1734000
Pollich,77,83,0,2,1619000
West,74,85,4,4,1326000
Okuneva,87,81,0,2,2062000
Willms,84,98,-2,-1,1210000
Corwin,77,73,3,-3,1532000
Haley,99,72,0,3,2027000
Cassin,99,97,-1,1,1911000
Larson,93,81,3,-2,1351000
Abernathy,79,95,3,2,1456000
Dicki,92,95,-1,-3,1304000
Hammes,71,83,-1,-1,2056000
Ernser,75,76,2,-2,1644000
Wintheiser,78,77,1,0,2017000
Mohr,91,72,0,-2,1703000
Zemlak,78,83,-3,4,1825000
Prohaska,77,97,-2,-3,1979000
Mosciski,99,98,1,-2,2093000
Lehner,85,87,0,-1,1320000
Sporer,71,99,4,3,1463000
Heller,75,84,0,-2,1656000
Larkin,72,72,4,0,2074000
Nitzsche,88,89,2,-2,1932000
Feeney,91,71,-1,-3,1214000
Lind,89,71,-3,3,1176000
Bauch,74,75,4,2,1360000
Hamill,71,87,2,-3,1698000
Hoeger,71,97,-3,-1,1332000
Durgan,79,82,-1,-1,1421000
Von,95,78,-1,4,1632000
Gislason,88,91,4,3,2032000
Wolf,99,90,-3,2,1358000
Goldner,98,84,-2,0,1429000
Zieme,77,92,2,-1,2192000
Moen,99,75,1,2,2137000
Hettinger,95,80,-2,4,1892000
Littel,85,87,4,4,1890000
Grady,82,72,-3,1,1404000
Gusikowski,82,82,0,-2,1638000
McLaughlin,78,91,-2,1,1918000
Torphy,95,90,0,0,1219000
Leuschke,79,78,4,-2,1479000
Medhurst,88,96,2,-3,2115000
Emmerich,94,92,1,2,1751000
McKenzie,78,99,-1,-3,1892000
Turcotte,96,97,1,3,1856000
Kertzmann,80,74,3,1,2114000
Boehm,82,74,0,-2,2163000
Mraz,98,91,4,-1,2034000
Rutherford,91,79,-2,4,2141000
Leannon,88,73,-3,3,2192000
Wiegand,79,92,0,0,2019000
Gorczany,72,71,-1,3,1119000
Gerhold,70,84,2,3,2149000
Kub,93,88,-1,2,1358000
Parker,73,84,2,1,1938000
King,89,77,1,-2,2119000
Hodkiewicz,75,76,2,2,1556000
Kling,71,74,2,1,1914000
Schuster,85,87,3,3,1593000
Oberbrunner,94,77,3,2,1104000
Lueilwitz,86,99,1,1,1147000
Mraz,90,82,1,2,2165000
Konopelski,90,71,2,-3,2034000
Pollich,73,89,0,3,2115000
Frami,74,90,4,2,1591000
Cremin,77,99,4,-1,1651000
Mann,81,93,-1,-3,2074000
Durgan,76,71,1,-1,1411000
Legros,96,71,0,1,1945000
Heidenreich,73,80,4,4,1647000
Cruickshank,91,94,3,1,1446000
MacGyver,77,74,-3,0,1524000
McDermott,78,72,-2,4,1493000
Durgan,70,74,0,0,1158000
Mohr,76,82,3,-1,1429000
Barrows,71,92,1,4,2174000
Dickinson,78,74,3,-2,1952000
Crooks,87,84,-1,0,2033000
Greenholt,78,91,3,0,1263000
Streich,99,89,0,-3,2096000
Pacocha,91,90,-1,4,1230000
Littel,94,99,0,1,1533000
McClure,83,79,-3,1,1393000
Sporer,76,93,-1,0,1346000
Dietrich,75,92,0,1,2009000
Jacobson,71,71,1,1,1686000
Kuhn,74,79,-1,3,1558000
Rohan,95,70,0,1,1381000
Halvorson,84,76,3,-3,1782000
Barton,76,88,4,-1,1662000
Gottlieb,73,89,4,3,1375000
Leuschke,97,70,0,4,2167000
Thompson,74,82,-3,2,1556000
Hyatt,80,82,2,1,1839000
West,85,90,-1,0,2063000
Feest,93,78,4,-2,1767000
Jacobson,95,88,1,-3,2111000
Baumbach,83,82,4,-1,1221000
Schiller,99,93,-1,0,1853000
Von,83,77,-2,4,1676000
Kiehn,81,83,-3,-1,1912000
Leannon,91,99,-2,0,1665000
Hagenes,95,75,-3,2,1325000
Rogahn,93,94,2,4,1768000
Lockman,71,90,-3,3,1454000
Ruecker,96,75,-3,1,1827000
Lesch,76,87,2,3,1414000
Hilll,84,91,-3,-2,1910000
Brown,84,86,-3,-2,1981000
Schneider,96,70,0,3,1360000
Wisoky,83,79,0,1,1617000
Lueilwitz,91,78,-2,-3,1241000
Welch,91,86,-1,-2,1150000
Stiedemann,82,98,-2,2,1287000
Runolfsson,94,90,-2,-1,1928000
Marquardt,82,72,2,0,2010000
Bednar,90,70,0,0,1363000
Mills,98,90,4,-3,1794000
Bernhard,74,85,-3,-3,2150000
Ondricka,80,90,4,4,1642000
Schinner,70,79,0,3,1583000
Trantow,91,84,0,3,1600000
Toy,97,84,0,0,1363000
Heathcote,98,81,3,1,1388000
Bosco,70,79,1,0,1648000
Lesch,86,86,1,-3,1711000
Howell,94,84,-2,1,1420000
Bernhard,82,99,3,-3,1817000
Armstrong,95,77,-1,2,2152000
Wilkinson,82,95,0,2,1761000
Metz,93,85,1,2,1474000
Kessler,79,97,-2,-3,1976000
Swaniawski,77,84,-1,2,2053000
Klocko,99,73,1,4,2017000
Nolan,81,70,-2,3,2081000
Strosin,95,90,2,-2,2154000
Ruecker,78,78,1,1,1536000
Kiehn,87,73,1,4,1152000
Pfeffer,82,85,-3,0,1860000
Lehner,77,88,0,-1,1137000
Bernhard,77,92,-1,0,1724000
Kutch,78,88,1,2,1446000
Schmeler,91,88,-3,3,2094000
Barton,96,81,3,0,1857000
Glover,70,90,4,4,1680000
Cummerata,74,93,-1,3,1348000
Kerluke,76,99,2,0,1587000
Langworth,94,91,-3,1,1998000
Carroll,89,79,4,-3,1975000
Parker,94,96,3,1,1940000
Smith,89,89,0,4,1825000
Ortiz,99,75,-1,1,1897000
O'Conner,78,70,-1,2,1487000
Robel,99,91,1,-2,1789000
Stamm,98,89,0,1,1199000
McLaughlin,88,79,2,0,2170000
Blanda,80,94,2,4,1528000
Moore,70,76,-1,4,1863000
Berge,97,97,1,-2,2053000
Bailey,96,76,0,-2,1984000
Funk,84,76,0,0,2168000
Hayes,92,90,0,2,1722000
O'Conner,96,74,1,3,1613000
Lesch,70,87,1,3,1476000
Mertz,98,72,4,-1,1665000
Klein,91,98,0,4,1113000
Homenick,90,75,-1,3,1626000
Ward,75,87,-1,0,1396000
Harris,83,83,2,-2,1865000
Bogan,86,75,1,-3,1428000
Towne,79,92,1,3,2018000
Wiegand,79,75,-2,4,1508000
Keebler,70,71,4,3,1580000
Halvorson,95,73,-3,-3,2162000
Auer,84,74,1,3,1246000
Durgan,86,94,1,3,1341000
Windler,71,84,1,2,1738000
Muller,87,79,0,0,1193000
Gibson,97,92,4,1,1571000
Mohr,88,70,-1,-1,2075000
Haley,78,72,3,-3,2132000
Waters,80,92,4,2,1633000
Borer,72,71,1,0,2011000
Swift,79,79,-2,0,1381000
Kassulke,72,79,0,3,1475000
Schultz,74,73,2,1,1608000
Fritsch,94,95,2,2,1436000
Wintheiser,78,91,0,2,1295000
Reichel,77,99,4,3,1795000
Wisoky,79,72,2,0,1310000
Mayer,82,92,0,-3,1232000
Cassin,81,82,0,1,1797000
Connelly,76,84,-2,-2,1227000
Johns,86,76,2,4,1644000
Robel,94,98,-2,0,1948000
Hayes,95,88,1,0,1113000
Treutel,83,93,-1,1,2099000
Abernathy,97,96,3,2,1373000
Walter,92,97,3,-1,1663000
Schmitt,72,86,0,1,1440000
Schmeler,71,89,3,-3,1166000
Beatty,73,86,-3,0,1775000
Nitzsche,84,97,3,1,2148000
Cormier,80,99,2,1,1122000
Rau,92,86,3,3,1427000
Williamson,84,91,1,-2,2025000
Klocko,87,72,1,3,2012000
Jast,86,79,-1,1,1341000
Jacobi,80,80,0,-1,1755000
Thompson,83,82,-3,-1,1630000
Kohler,77,87,4,0,1245000
Littel,82,99,3,3,1135000
Kuhic,77,78,-3,-3,2001000
Shanahan,87,85,4,-2,1743000
Von,86,94,-3,-2,1900000
Streich,83,75,4,0,1313000
Kuphal,85,93,2,0,1774000
Towne,90,92,0,0,1727000
Marks,83,78,0,1,1783000
Klein,87,73,-2,-1,1789000
Goyette,74,90,2,4,1705000
Medhurst,75,77,2,-3,1199000
Mayert,80,75,3,-1,2083000
Metz,99,86,0,3,1226000
Wuckert,96,80,1,-2,2086000
Hintz,88,93,-3,2,1161000
Crooks,98,84,-3,-3,1141000
Grimes,80,74,4,3,1875000
Hermiston,90,78,-2,3,1165000
Bartell,84,87,-2,4,1400000
Bailey,86,78,-1,-2,1811000
Rempel,81,94,4,0,1581000
Ankunding,85,94,-3,3,1665000
Hoeger,81,96,-3,2,1148000
Mueller,96,95,-1,3,1951000
Runolfsson,88,78,4,2,1620000
Kling,74,95,0,-3,1711000
Keeling,83,89,0,1,1319000
Deckow,96,84,-3,-2,1269000
Hand,92,97,2,-1,1140000
Rohan,88,72,0,-3,1999000
Wunsch,75,79,4,0,1787000
Douglas,83,88,-3,3,1857000
Toy,91,70,3,3,1768000
Murphy,88,87,-1,0,1779000
Nikolaus,86,72,-3,3,1509000
Runte,89,76,2,1,1233000
Kerluke,70,91,3,2,2125000
Runolfsson,85,70,-2,1,1644000
Jakubowski,77,79,-3,0,2151000
Carroll,82,71,-1,4,1944000
Runte,95,71,4,-3,2016000
Feeney,86,77,-3,-2,1428000
Schuppe,93,84,2,1,2188000
Nikolaus,99,90,4,-3,2066000
Orn,75,77,4,-3,2115000
Will,95,84,-1,1,1586000
Baumbach,84,86,2,0,1226000
Gutmann,75,80,0,2,1124000
Smith,99,95,1,-1,1161000
Block,88,94,-3,3,1633000
Kshlerin,89,77,0,2,1887000
Torphy,98,83,-2,3,1715000
Fritsch,90,81,-2,0,2145000
Goyette,90,76,-3,-3,1765000
Franecki,82,83,1,4,1340000
Paucek,76,72,1,-3,2115000
Daniel,72,73,-3,-2,2044000
Spencer,94,89,2,-2,2069000
Heaney,78,95,3,4,1364000
Corwin,78,79,2,4,2183000
Abbott,93,99,-3,4,1368000
Medhurst,81,80,-1,2,1351000
Ebert,88,77,-2,0,2061000
Lesch,96,98,3,4,1838000
DuBuque,96,80,-2,-1,1106000
Miller,75,86,1,-1,2176000
Brown,73,85,-3,-1,1332000
Gerhold,75,88,3,3,2047000
Tromp,75,78,3,4,1880000
Hahn,72,74,-2,1,1776000
Cummings,70,82,-1,2,1897000
Grimes,98,72,1,-2,1994000
Runte,93,78,0,-2,1830000
Crist,79,76,-2,0,1111000
Hills,72,91,1,-2,1514000
Cronin,73,76,-3,4,1670000
Wunsch,99,92,-3,0,1631000
Feest,83,89,3,2,2004000
Braun,83,94,2,-3,2044000
Macejkovic,82,90,4,1,1882000
Jacobi,97,81,0,-3,2039000
Huel,73,88,0,3,1202000
Hills,92,83,1,-1,1720000
Crooks,86,91,-3,-1,1602000
Parisian,70,95,3,-1,1157000
Kuhic,85,84,0,0,1914000
Collins,97,80,2,-2,1257000
Rodriguez,73,71,0,-3,1147000
Goldner,90,75,1,-3,2023000
Crist,98,79,1,4,1389000
Treutel,75,75,0,3,1496000
Parisian,79,89,-1,3,1532000
Goyette,76,76,2,3,1401000
Lueilwitz,80,82,-3,-2,1491000
McDermott,89,84,2,2,1380000
Stark,70,94,-3,-3,2132000
Hoppe,72,85,4,-3,1694000
Kuphal,85,71,0,-1,1773000
Goodwin,97,90,4,-2,1910000
Kunze,75,89,-1,2,1486000
Labadie,70,94,0,-2,1855000
Donnelly,89,84,3,2,1375000
Hayes,89,74,-1,1,1729000
Kautzer,75,84,-2,3,1461000
Heaney,82,78,-3,0,1215000
Frami,70,93,-2,2,1284000
Simonis,77,99,4,4,1652000
Torp,85,72,4,-1,1889000
Koss,78,79,-1,0,1214000
Beahan,77,94,1,3,1599000
Reinger,82,87,-2,4,1887000
Prosacco,78,96,4,0,1205000
Halvorson,81,88,2,2,2151000
Monahan,91,81,-1,4,1493000
Bernier,77,83,0,-1,1837000
Leuschke,92,97,4,-2,2095000
Roob,96,76,4,2,1325000
Berge,78,81,-3,3,2045000
Rutherford,97,79,3,0,2123000
Thompson,81,94,1,-3,1702000
Torphy,79,89,-3,0,1317000
Barton,93,73,4,4,1731000
Baumbach,86,91,2,4,2172000
Kuhn,75,88,-2,-2,2190000
Stamm,81,92,-3,-2,1965000
Kutch,77,92,1,0,1252000
Windler,73,85,4,3,1211000
Considine,71,78,2,-2,2111000
Gibson,76,77,-1,3,1868000
Aufderhar,72,91,0,-1,1654000
Kuvalis,82,87,0,2,2111000
Hermann,95,92,0,-2,1960000
Spinka,73,91,2,0,1564000
Buckridge,82,94,1,-1,1430000
Mraz,96,85,-2,3,1223000
Hodkiewicz,94,79,3,0,1752000
Block,80,84,2,3,1281000
Durgan,87,94,0,2,2011000
Nader,94,89,-2,1,1459000
Fritsch,90,77,1,4,1177000
Runolfsdottir,97,80,4,-2,1828000
Grant,98,84,-3,-1,1978000
Bashirian,75,76,0,0,2188000
Harber,90,89,2,0,1334000
Douglas,73,71,3,-2,2046000
Bauch,96,82,2,-1,1211000
Buckridge,90,85,0,2,1249000
Hilpert,95,83,1,-1,2078000
Durgan,81,92,3,1,1669000
Treutel,74,73,-2,2,1371000
Batz,71,80,-2,3,1453000
Mitchell,96,86,1,4,1991000
Walsh,95,85,3,3,1849000
Kub,87,72,3,-3,1120000
Satterfield,74,85,1,0,1356000
Kuvalis,87,87,2,-2,2099000
Ratke,72,73,3,-3,1906000
Purdy,80,99,0,2,1676000
Feest,85,85,-2,-1,1874000
Ward,88,72,4,-3,2012000
Stehr,86,83,-1,2,1254000
Harris,94,98,1,3,2046000
Stoltenberg,71,96,-2,4,2029000
O'Conner,93,70,1,-1,1446000
Hilpert,92,96,-1,3,1177000
Hackett,76,84,-3,2,1171000
Windler,86,85,2,3,2001000
Denesik,89,96,4,3,1833000
Anderson,76,90,1,0,1983000
Schneider,76,91,-1,1,1388000
Anderson,73,82,4,1,1506000
Leuschke,79,92,1,3,1747000
Wilkinson,70,90,-1,3,1307000
Jacobson,87,90,-1,-2,1964000
Davis,90,83,2,0,1577000
Hickle,97,78,-2,0,1696000
Barton,89,97,-3,2,1376000
Bednar,78,76,-1,-2,1315000
Trantow,74,75,4,1,1890000
Hayes,93,71,-1,-2,1289000
Mayer,85,88,-3,-1,1154000
Haag,71,78,0,3,1345000
Heidenreich,88,92,3,-1,1935000
Terry,70,77,-2,-2,1396000
Mills,94,72,4,1,1559000
Miller,94,93,-2,0,1200000
Ritchie,71,71,-2,-3,1697000
Hilpert,77,74,-3,-2,1254000
Conn,87,77,2,0,1311000
Weissnat,73,79,1,2,1184000
Durgan,71,71,-2,0,1604000
Legros,80,88,0,-2,1614000
Cummings,74,75,2,2,1440000
Morar,79,78,4,0,1121000
Homenick,88,97,2,3,1163000
Bartell,90,88,0,1,2009000
Aufderhar,83,70,4,-2,1485000
Reinger,78,96,-3,4,1771000
Harvey,98,71,3,-1,1381000
Schuppe,76,72,-2,3,1299000
Brown,86,81,1,-3,2095000
Dickinson,78,90,4,3,1135000
Vandervort,98,95,-3,1,1362000
Nitzsche,81,83,1,-3,1735000
Kihn,90,99,2,-2,1576000
Batz,78,83,-3,-3,2085000
Shanahan,71,82,0,-1,1323000
Kirlin,94,74,2,-1,1267000
Stroman,74,72,4,4,2084000
Oberbrunner,71,70,3,-3,1446000
Hodkiewicz,79,99,1,1,1658000
Wunsch,92,91,1,0,1259000
Harvey,83,84,0,0,1679000
Douglas,96,89,4,2,1133000
Hagenes,72,81,3,3,1920000
White,92,70,3,4,1874000
Hane,72,96,0,2,2101000
Doyle,71,75,-2,0,1617000
Pfeffer,86,87,-2,1,1118000
Haley,92,71,4,-2,1497000
DuBuque,80,83,3,-2,2130000
Jacobson,92,81,-2,2,1263000
Towne,78,96,1,0,1490000
Larson,97,87,2,4,1457000
Watsica,99,82,3,-2,2140000
Nader,92,98,-3,3,1166000
VonRueden,98,95,-1,3,2120000
Erdman,85,71,-2,-2,1536000
Witting,98,80,-3,-3,1736000
Bernier,96,70,3,0,1619000
Olson,93,98,1,0,1832000
Cruickshank,84,95,-1,1,2073000
Tremblay,87,90,2,4,2111000
Turcotte,89,74,3,-3,1939000
Marks,75,79,1,4,1948000
Altenwerth,77,87,1,2,1939000
Heathcote,70,74,0,3,1639000
Gerlach,91,95,4,2,1735000
Feeney,73,82,3,4,1638000
Prohaska,96,94,2,-1,1948000
Padberg,90,89,4,4,2150000
Haley,92,97,1,3,2057000
Crona,94,77,1,-2,1300000
Reichert,71,88,3,0,2063000
Moore,99,92,4,4,1391000
Gottlieb,70,99,4,-3,1876000
Gulgowski,85,97,3,4,2178000
Jenkins,99,76,-1,-1,1879000
Schumm,80,81,0,-2,1299000
Pollich,95,90,0,3,1118000
Berge,83,77,0,0,1876000
Ward,82,99,-2,0,1964000
Olson,94,82,3,1,1817000
Reichert,78,74,-3,2,1871000
Cronin,87,70,-3,-1,1230000
Johns,88,81,2,2,2057000
Johns,99,79,1,-1,2058000
Keeling,97,82,-3,-2,1817000
Quigley,98,75,-3,3,1634000
Legros,70,88,1,-3,2162000
Shanahan,97,79,3,3,2199000
Powlowski,76,98,3,1,1729000
Hirthe,84,81,-1,-1,1241000
Homenick,73,78,-3,1,1273000
Hirthe,71,79,-2,2,2015000
White,91,73,3,1,1538000
Wuckert,94,79,-2,-3,2081000
Wolff,85,85,4,0,2020000
Turner,74,83,0,4,1263000
Stark,98,94,4,2,1869000
Lindgren,90,86,0,4,2192000
Kuphal,96,99,2,2,1819000
Ratke,93,98,3,-2,1684000
Schroeder,75,97,-3,2,1397000
