NAME,TRANSITSCORE,WALKSCORE,VALUEINCREASEPAST,VALUEINCREASEFUTURE,MEDIANVALUE
Ferry,92,94,-3,-3,1769000
Hegmann,77,84,3,1,1185000
Frami,88,98,3,2,1260000
Leannon,87,82,-3,2,1867000
Witting,83,85,-2,-1,1580000
Pacocha,74,70,-2,1,1364000
Lowe,97,99,-2,4,1740000
Rath,78,71,4,1,1715000
Schinner,71,98,2,4,2177000
Mitchell,94,81,-3,0,1109000
Cassin,85,95,0,2,1517000
Deckow,83,98,-1,0,1782000
Kozey,92,84,4,-1,1435000
Senger,91,83,4,-3,1956000
Schoen,75,87,1,0,1388000
Torphy,91,74,4,-2,1619000
Crooks,97,95,4,-3,2173000
Erdman,95,81,-2,-1,1277000
Stracke,85,83,4,1,1978000
Koelpin,80,95,0,0,2141000
Roberts,84,93,3,3,2155000
Huel,93,85,-3,3,2092000
Medhurst,99,74,2,-2,1851000
Schmeler,98,72,1,1,1666000
Harris,76,72,3,4,1716000
Hickle,79,95,-2,-1,2164000
Little,88,90,-1,1,1101000
Conroy,98,72,3,2,1774000
Bechtelar,87,82,1,4,1509000
Rau,95,91,3,-3,1805000
VonRueden,77,77,0,-1,1861000
Jenkins,73,82,2,0,2084000
Mante,81,92,3,1,1491000
Greenholt,89,87,-3,4,2097000
Walsh,84,92,-2,3,1257000
Bergstrom,80,73,-1,2,1362000
Blick,85,82,-1,4,1596000
Macejkovic,86,99,-1,4,1645000
McCullough,83,89,2,0,1360000
Daniel,73,87,0,2,1632000
Schneider,88,98,3,2,1424000
Bergstrom,89,90,4,0,1566000
Pfannerstill,88,94,4,2,1808000
Hermann,97,71,1,-2,2127000
Smith,79,79,4,4,1916000
Schneider,94,78,-2,0,1210000
Leannon,70,96,2,1,1178000
Crist,89,87,3,-1,1203000
Lubowitz,91,89,1,3,1998000
Blick,84,90,-2,2,2068000
Wilkinson,76,71,3,3,1261000
Kohler,84,95,2,-3,1365000
Wehner,90,97,2,0,1660000
Jenkins,70,85,0,4,2068000
Runolfsson,80,70,2,4,1721000
Cremin,88,97,4,-3,1666000
Ruecker,74,87,3,1,1276000
Weimann,81,78,-2,-1,1462000
Wyman,77,72,4,3,1703000
Rodriguez,87,92,-2,-1,2122000
Macejkovic,89,85,0,-2,1291000
Beier,95,90,-3,3,2147000
Carter,77,86,0,-1,2195000
Nicolas,77,93,1,0,1528000
Pfannerstill,76,76,-3,-1,1548000
Hyatt,83,77,-3,2,1764000
Legros,92,72,1,3,1496000
Wilkinson,98,94,3,-3,1548000
Sipes,76,78,3,-3,2044000
Keebler,92,79,1,2,1963000
Jones,73,99,-2,2,1634000
Herzog,94,96,3,2,1636000
Anderson,99,74,4,-2,2158000
Gleichner,93,71,0,-2,1392000
Wilderman,73,89,1,-1,1666000
Murray,82,72,-1,0,1286000
Glover,72,99,-2,0,1696000
Feest,73,94,3,2,1665000
Homenick,81,99,-3,4,1464000
Hartmann,82,76,-2,2,1626000
Corwin,80,99,0,3,2079000
Predovic,81,78,-1,4,1745000
Terry,91,95,0,2,1358000
Leannon,93,92,4,2,1532000
Bahringer,89,75,0,-2,2132000
Gaylord,88,95,-3,4,1165000
Yost,81,94,1,4,1454000
Senger,83,87,3,-2,1376000
Miller,90,72,-2,2,1595000
Lindgren,81,96,-1,3,1414000
Douglas,95,96,0,0,1770000
Johns,94,75,-2,-2,1966000
Monahan,91,90,4,2,1874000
Cole,86,76,-3,-3,1879000
Krajcik,92,86,-2,4,1449000
Cummings,79,91,-3,-3,1209000
Parker,95,99,0,4,2052000
Emmerich,82,81,4,2,1159000
Considine,71,75,2,2,1147000
Little,75,82,4,4,1186000
Cruickshank,97,73,2,4,1410000
Mitchell,92,81,3,4,2060000
Smitham,77,85,1,0,1647000
Schoen,96,87,-2,1,1713000
Glover,95,85,3,3,1741000
Schamberger,90,80,1,-2,2089000
Collier,88,96,-2,-1,1791000
Waelchi,87,82,1,2,1550000
Klocko,88,73,0,-1,1493000
Wolff,99,80,-3,-3,1151000
Wyman,97,82,0,4,1280000
Nicolas,70,83,1,-1,2039000
Mosciski,93,85,0,3,1770000
Treutel,83,92,3,3,1210000
Hyatt,95,80,-2,0,1738000
Weber,78,71,-2,-3,1461000
Wolf,77,95,4,-1,1489000
Schamberger,97,79,-1,2,1682000
Dibbert,92,72,4,-1,1602000
Hudson,88,80,3,2,1322000
Hand,81,75,3,1,1810000
Marvin,83,77,3,0,1120000
Mueller,95,73,-1,-3,1824000
Roberts,78,89,0,-3,2143000
Rempel,77,71,3,0,1287000
Bernhard,76,85,-2,3,1847000
Wyman,86,79,-2,3,2106000
Ondricka,93,95,3,-2,1461000
McCullough,75,70,-2,3,1911000
Donnelly,91,72,0,-1,1357000
Cronin,98,70,0,1,1765000
Kuvalis,87,97,-1,-3,1111000
Denesik,90,99,-2,2,1765000
Kunze,80,71,2,3,1420000
Gerlach,99,81,4,-2,1521000
Jacobs,91,75,2,-3,2046000
Gerlach,83,81,1,-2,1928000
Cole,72,90,-3,2,1449000
O'Hara,95,95,-1,-2,1376000
Erdman,71,98,2,-1,1913000
Douglas,87,84,-3,3,2143000
Sipes,81,85,-1,3,1311000
Carter,90,77,-1,4,1664000
Borer,83,83,-3,3,1134000
Carroll,89,83,-3,-2,1755000
Kertzmann,81,76,-3,-2,1312000
Labadie,79,85,-1,1,1150000
Kuhic,98,85,4,-3,1825000
Von,92,91,4,-1,1319000
Bayer,85,72,-2,0,1204000
Lowe,83,98,0,-1,1636000
DuBuque,94,89,-1,-1,1740000
Leannon,85,90,0,4,2196000
Willms,78,95,0,1,1989000
Stanton,98,97,-1,3,1581000
Kihn,73,79,-1,-1,1335000
Kassulke,97,89,0,2,2010000
McLaughlin,86,86,-1,4,1523000
Brekke,95,96,-3,1,1936000
Schroeder,78,99,1,-2,1247000
Hackett,91,78,-3,0,1261000
Gutmann,96,80,4,-3,1767000
Gerhold,77,80,4,-2,1379000
Collins,83,89,-1,3,1592000
Padberg,89,98,3,-1,2033000
Ryan,85,77,4,4,1718000
Schroeder,92,78,-2,-3,2038000
Crooks,77,91,4,-2,1180000
Quitzon,73,95,4,1,1171000
Bailey,79,72,-1,-3,1188000
Osinski,93,87,1,-2,1827000
Jacobi,85,77,2,-2,1999000
Erdman,70,70,1,-1,1388000
Lindgren,71,70,4,0,1297000
Klein,90,96,-2,-2,1326000
Grant,92,79,4,-2,1127000
Breitenberg,95,92,4,-3,1422000
Barrows,95,78,3,3,1528000
Reilly,81,78,3,-1,2172000
Huels,72,86,1,1,1913000
Schmitt,97,72,-1,0,1380000
Roob,85,97,-2,-3,2049000
Mayer,72,86,-1,3,1265000
Koepp,86,72,2,4,1235000
Cruickshank,94,84,0,3,2136000
Armstrong,96,81,-1,-3,1191000
Torp,96,99,4,4,1799000
Pagac,70,94,0,-2,1476000
Gottlieb,84,77,0,2,1367000
Johns,95,90,-3,3,2018000
Orn,81,95,0,-3,1191000
Johnson,77,73,2,-1,1632000
Kunde,99,71,3,2,1827000
Parker,70,70,-1,2,1817000
Lehner,94,78,1,3,2084000
Hermiston,73,94,-3,4,1284000
Quitzon,91,95,2,-1,1512000
Jenkins,71,71,2,-1,1473000
Strosin,93,99,-3,-1,1570000
Cronin,91,88,0,4,1303000
Dicki,81,81,-1,1,2195000
Considine,76,82,-1,4,2175000
Dibbert,92,97,3,-1,1253000
Hermann,70,91,3,1,2119000
Ortiz,88,99,3,0,1109000
Hahn,76,74,-3,-1,1971000
Fadel,82,72,0,3,1715000
Heidenreich,95,94,0,1,1224000
Bosco,83,96,2,-2,2000000
Bruen,94,94,4,1,2032000
Wunsch,82,98,2,-2,1271000
Schuppe,83,86,1,2,1418000
Murazik,87,83,4,-3,1472000
Bahringer,97,79,-3,4,2098000
Metz,80,81,4,-2,1333000
Hane,95,90,0,0,1523000
Batz,93,99,0,-1,1812000
Kessler,87,71,-3,3,1340000
Marvin,95,79,-2,1,1904000
Casper,72,94,3,2,2124000
Brown,88,88,3,-1,1356000
Greenholt,95,94,1,2,1160000
Conroy,83,99,-2,-1,1538000
Berge,90,83,4,4,1426000
Torp,87,78,-1,4,1295000
Kub,95,97,-2,-1,1747000
Dicki,73,73,3,1,2148000
Nolan,87,94,-1,2,1422000
Heller,76,97,-2,-1,1754000
Fisher,80,84,3,2,1276000
Graham,86,82,1,-3,1959000
Gislason,87,80,4,-3,2200000
Purdy,91,76,-2,-3,2144000
Mills,73,84,3,-3,1154000
Cummings,77,94,0,0,1967000
Pouros,83,97,2,2,1611000
Greenholt,95,74,1,2,1426000
Schumm,77,73,4,3,2153000
Paucek,90,93,-3,3,1393000
Walter,88,88,2,1,1270000
Mohr,84,86,1,4,1682000
Watsica,92,84,4,3,1315000
Pfannerstill,84,82,-1,-3,1783000
Koepp,85,83,-1,0,1173000
Walsh,89,78,-3,-3,1460000
Monahan,92,86,2,2,1432000
Becker,95,84,2,-2,1658000
Fadel,88,86,-1,2,1821000
Watsica,73,91,2,4,1205000
Rogahn,90,88,4,3,2106000
Harber,78,85,1,3,1143000
Mante,85,94,-3,0,1128000
Lang,78,95,1,2,1541000
Bailey,91,72,2,2,1577000
Dooley,82,72,3,-2,1373000
Mills,78,87,-2,-1,1889000
Hessel,70,92,-2,-1,1781000
Borer,91,87,3,-3,1470000
Torphy,77,85,4,4,2044000
Schaefer,75,99,3,-1,1341000
Stroman,79,88,1,-2,1565000
Kuhlman,76,78,2,-1,1601000
Runte,97,74,-2,0,2113000
Stanton,77,99,1,2,1635000
Nitzsche,98,87,-2,-2,1369000
Connelly,82,92,-2,0,1696000
Mertz,74,77,1,1,1888000
Thiel,82,74,0,-3,1699000
O'Kon,95,94,1,2,1251000
Keeling,77,71,0,3,1997000
Yost,98,89,-3,-1,1936000
Lehner,78,91,-2,2,1226000
McClure,81,85,2,1,1266000
Rosenbaum,79,74,-1,1,1771000
Schaden,71,96,-1,-1,1288000
Rogahn,85,81,2,1,1985000
Schiller,98,96,-3,1,1206000
Hyatt,97,74,4,1,1751000
Towne,98,71,2,0,1368000
Hahn,90,72,-1,-3,1777000
Renner,92,99,-1,-2,1726000
Bradtke,79,92,-1,-1,1206000
Gulgowski,72,96,-2,0,1317000
Torp,86,97,2,-2,2060000
Padberg,88,70,1,-1,2166000
Kshlerin,87,92,-1,4,1475000
Barton,71,89,2,1,1152000
Goyette,75,82,-1,1,1871000
Herzog,88,87,-2,2,1872000
Jacobi,75,70,-2,-1,1621000
Kohler,83,78,-1,2,1136000
Bashirian,93,73,-3,3,1324000
Cremin,97,75,3,-1,1952000
Lockman,73,90,1,-1,1924000
Adams,75,87,1,-1,1954000
O'Keefe,98,97,0,0,1748000
Kunde,75,88,2,-3,2182000
Gleichner,97,78,1,-1,1384000
Torp,93,83,-2,2,1820000
Price,80,92,-1,-1,1227000
Fisher,93,81,-2,3,1219000
Hilll,90,74,-2,0,1989000
Schaefer,84,84,-2,3,1316000
Nitzsche,98,87,2,3,1186000
Mayert,79,75,4,-1,1830000
Murphy,77,96,0,0,2111000
Pfannerstill,85,79,2,0,1365000
Zemlak,95,95,0,1,1214000
Rutherford,70,92,4,-1,1544000
Treutel,87,83,-3,-3,1991000
Legros,86,92,0,-3,1619000
Ledner,78,78,-1,0,1813000
Heaney,75,91,0,4,1749000
Gislason,79,74,0,1,1987000
Abshire,73,85,0,3,1898000
Keeling,89,71,-1,4,1273000
Miller,86,85,2,4,1673000
Nitzsche,72,91,-1,0,1369000
Runolfsson,98,84,2,-1,2199000
Pfannerstill,99,83,3,0,1102000
Pagac,96,78,-1,4,1923000
Bradtke,98,76,-1,2,1788000
Murray,95,84,4,0,1310000
Pollich,94,81,1,-3,2124000
Cormier,81,89,-3,2,2167000
Gislason,89,79,1,-2,1543000
Dietrich,96,83,2,4,1331000
Mraz,71,74,0,-2,2046000
Braun,89,84,-2,-3,1869000
Spinka,74,82,3,2,1394000
Fahey,70,83,4,4,2051000
Feest,94,70,4,0,1815000
O'Keefe,95,83,2,1,1633000
Langworth,92,81,2,1,1723000
Jenkins,74,75,-2,3,1299000
Abshire,97,74,1,-3,1420000
Kohler,82,93,0,-3,1867000
Ledner,82,87,0,-2,1243000
Breitenberg,80,89,-1,-3,1109000
Sporer,75,97,2,2,2136000
Murray,82,76,-3,0,2021000
Swaniawski,80,81,0,4,2180000
Larson,97,70,-3,2,1880000
Maggio,73,97,-3,-3,1542000
Purdy,87,95,-3,1,1595000
Corwin,75,98,1,-2,2191000
Johnston,81,73,0,-1,1906000
Powlowski,79,90,4,1,1711000
Reinger,97,97,-1,4,1374000
Konopelski,86,74,1,4,1742000
Windler,79,74,1,-2,1862000
Goldner,96,78,-2,-2,1657000
Dach,99,84,-3,0,1268000
Hayes,87,93,-2,-2,1941000
Emmerich,78,72,-1,2,1809000
Collier,85,89,-2,-2,2157000
Stokes,76,85,1,2,2117000
Bednar,70,89,-2,1,2042000
Ortiz,74,96,0,0,2133000
Thiel,94,82,0,-2,1908000
Kovacek,98,89,-1,-1,1702000
Langosh,86,89,-1,1,1239000
Schmeler,98,83,1,-3,1859000
Monahan,84,81,-3,4,1575000
Witting,72,99,-3,-3,1403000
Hagenes,82,86,-3,0,1860000
Wiegand,71,73,0,0,1629000
Hoppe,79,95,0,4,1597000
Gulgowski,73,75,3,-3,1664000
Ferry,85,85,-1,-3,1843000
West,70,73,1,3,2181000
Beier,79,80,-1,1,1505000
Volkman,75,77,1,0,2122000
Rippin,88,84,0,-1,1661000
Reilly,85,96,3,3,2042000
Purdy,96,84,1,-1,2181000
Boyle,74,86,0,1,2083000
Borer,77,92,-2,4,1219000
Rosenbaum,94,98,-3,3,1902000
Schaden,71,84,-1,0,1704000
Franecki,82,76,4,2,1373000
Cummings,75,92,-2,0,2007000
Harvey,73,86,-3,-3,1984000
Dietrich,88,92,3,-3,1317000
Crist,94,99,-3,-3,1443000
Bayer,88,87,4,-1,1207000
Prohaska,83,88,2,3,1653000
Leffler,73,83,0,2,1638000
Abbott,84,96,-2,-2,1261000
Nicolas,95,87,4,-1,1658000
O'Hara,90,95,3,-2,1940000
Runolfsson,75,97,-1,-3,1556000
Renner,96,93,-3,-2,1690000
Nitzsche,93,75,1,4,1519000
Breitenberg,73,91,1,0,1652000
Bins,78,91,0,4,1886000
Jast,98,71,2,-3,1829000
O'Kon,80,82,2,3,1248000
Beatty,75,80,-3,-2,2108000
Swaniawski,98,77,2,4,1232000
Reinger,76,93,2,2,1850000
Smitham,70,96,3,1,1589000
Raynor,84,70,-3,0,1976000
Reichel,89,77,-2,4,1691000
Ledner,97,74,1,1,1348000
Orn,85,94,0,-2,1420000
Maggio,72,73,4,-3,1588000
Farrell,92,79,1,0,1791000
Erdman,72,85,1,-2,1738000
Herman,91,77,-2,3,2160000
Ward,87,89,0,-1,1908000
Hegmann,89,82,0,0,1254000
Hilll,89,99,2,-2,1416000
Berge,76,94,1,2,1923000
Upton,71,81,4,-3,2011000
Leffler,85,96,-3,3,1647000
Brekke,82,76,4,1,1300000
Predovic,84,94,-1,1,1922000
Emard,79,81,2,2,1854000
Labadie,80,86,-1,2,2187000
Feil,93,70,-3,-1,1720000
Hane,80,78,3,-2,1578000
Koss,78,90,1,2,1313000
Dickens,86,81,-3,2,1449000
Okuneva,99,82,4,1,1602000
Baumbach,80,73,-2,4,2036000
Roob,78,98,4,2,1942000
Maggio,90,89,0,2,1349000
Mann,98,75,-3,1,2008000
Wiegand,81,97,-1,1,2158000
Spencer,73,87,0,1,1312000
Welch,72,99,1,4,1754000
Marks,78,88,1,3,1494000
Torp,85,91,3,0,1850000
Dickens,87,90,2,0,2039000
Dooley,88,83,-2,-2,1128000
Welch,86,70,-1,-1,1681000
Blanda,74,79,-2,-2,1823000
Leffler,92,96,0,-2,1949000
Weber,86,89,-2,4,1932000
Littel,85,73,4,-3,1935000
Johns,99,74,-3,-3,1643000
Botsford,71,94,0,-3,2068000
Hand,84,80,-3,-3,1532000
Armstrong,92,84,0,3,1992000
Armstrong,72,74,-1,1,1345000
Kerluke,77,75,0,4,1314000
Mueller,88,91,1,-3,1755000
Kreiger,91,97,1,2,1432000
Gutkowski,94,95,3,-3,1373000
Steuber,84,88,-2,2,1700000
Dickinson,85,84,1,4,1749000
Armstrong,98,88,-3,4,1700000
Schumm,80,99,-3,-3,1902000
Adams,98,79,3,1,1679000
MacGyver,88,97,-3,4,2175000
Haag,81,92,1,2,1970000
Mertz,73,85,-1,-3,1821000
Brekke,72,70,-3,3,1898000
Larson,70,83,2,2,1409000
Luettgen,87,76,3,2,1314000
Ward,78,82,0,0,1266000
Rippin,75,79,-2,3,1506000
Kshlerin,99,91,-3,4,1249000
Parker,74,90,-3,-1,1447000
Collier,70,81,0,4,1429000
Weimann,99,72,1,0,1819000
Mertz,81,87,4,3,1986000
Spencer,88,85,1,-2,1126000
Wuckert,90,75,3,0,1562000
Metz,78,98,3,4,1609000
Rowe,75,76,0,-2,1144000
Bergnaum,82,93,-1,2,1659000
Ernser,92,99,1,-1,1218000
Abshire,90,85,1,1,2056000
Trantow,88,76,2,1,2045000
Daugherty,90,90,-3,-3,1156000
White,86,74,-3,3,1749000
Von,95,76,1,3,1769000
Leuschke,96,93,-2,-3,2197000
Beer,99,75,-3,1,1255000
Auer,88,85,-1,0,1588000
Dach,79,89,2,-3,1416000
Bins,82,99,2,1,1597000
Bartell,81,76,1,4,1806000
Little,77,95,-2,-2,1612000
Stracke,75,70,-3,3,1483000
Armstrong,84,89,3,-1,1798000
Feeney,78,70,0,-3,1419000
O'Conner,76,77,-1,-1,1151000
Nienow,87,92,0,3,1313000
Senger,90,98,-3,0,1663000
Rippin,99,79,-1,4,1616000
Schmidt,76,91,3,-3,1192000
Mante,99,83,-2,4,2077000
Moore,85,98,2,-1,1116000
Schowalter,86,87,4,-1,2183000
Dare,77,99,0,1,1542000
McGlynn,86,81,-3,-3,1288000
McCullough,91,83,1,2,1545000
O'Kon,81,95,-2,4,1526000
Hilll,82,94,-2,3,2070000
Schowalter,92,95,-2,-2,2060000
Willms,95,70,1,2,1765000
Bechtelar,76,91,2,-3,1631000
Smitham,96,81,-3,-3,1184000
O'Hara,95,89,-1,2,1233000
Kohler,77,91,4,-1,1500000
Mueller,96,82,3,0,1243000
Franecki,96,91,-1,-3,1346000
Walsh,86,92,-2,-2,2008000
Reilly,91,81,-1,2,1482000
McGlynn,96,94,4,3,1382000
Simonis,83,91,2,-2,1338000
Mohr,72,82,-2,4,1615000
VonRueden,89,75,-2,-1,1673000
Graham,77,91,-1,1,2122000
Windler,90,98,2,-2,1239000
Kiehn,72,83,-1,-2,1347000
Kshlerin,99,92,0,-3,1753000
Moen,70,79,0,0,2156000
Rippin,72,90,-3,4,1514000
Kutch,96,86,-3,4,1234000
Abbott,82,79,1,-2,2006000
Welch,82,74,1,0,1841000
VonRueden,99,71,-2,0,1788000
Bergstrom,93,86,-3,-3,1598000
King,97,72,-2,4,1386000
Christiansen,85,84,-2,-3,1200000
Berge,92,87,4,1,1851000
D'Amore,87,99,4,3,2160000
Murphy,77,90,4,-1,1978000
Hand,97,97,4,2,1234000
Walsh,88,85,4,1,1306000
Gislason,78,92,2,1,2149000
McCullough,81,82,-2,3,1846000
Kling,99,97,-3,-2,1643000
Yundt,95,99,-2,3,1146000
Gerlach,91,93,-2,4,2048000
Quigley,95,80,-1,0,2131000
Wunsch,71,75,-2,1,1535000
Anderson,89,93,3,3,1542000
Fay,83,83,1,-3,1468000
Swift,88,97,-1,-3,2190000
Kassulke,84,93,-2,-1,1232000
Walsh,84,74,0,-3,1123000
MacGyver,74,83,0,2,1878000
Ritchie,81,92,3,-2,1549000
Abshire,85,81,-3,3,1778000
Mraz,91,80,2,2,1999000
Rosenbaum,98,84,1,-1,1602000
Okuneva,71,81,1,3,1503000
Bauch,77,72,-1,3,1991000
Hamill,93,82,-1,2,1977000
Rippin,84,96,-1,0,1671000
Conroy,77,81,-3,4,1193000
Bradtke,91,94,2,-2,1603000
