NAME,TRANSITSCORE,WALKSCORE,VALUEINCREASEPAST,VALUEINCREASEFUTURE,MEDIANVALUE
Fisher,78,84,-1,-3,2077000
Goodwin,77,71,2,-2,1545000
Carter,73,92,4,3,1211000
Lang,84,83,-3,0,2163000
Koelpin,89,91,0,-2,1696000
Feest,80,96,2,3,1515000
Ward,95,89,1,-3,1650000
Beahan,82,74,0,0,1109000
Haag,91,70,-2,3,1486000
Tremblay,73,92,3,4,2124000
Hyatt,98,78,3,-3,1254000
Feeney,98,98,0,4,2167000
Frami,73,81,1,-3,1162000
Kirlin,96,96,-3,0,1634000
Jakubowski,73,94,2,-3,1417000
Langosh,79,81,-3,1,1709000
Runolfsson,83,83,3,1,1789000
Gorczany,72,73,-1,0,1799000
Stokes,79,73,1,0,1260000
Schmitt,98,96,4,2,1158000
Reilly,96,73,2,-3,1306000
Ryan,85,85,3,-2,1896000
Keeling,97,87,2,-3,1433000
Leffler,77,79,-1,-2,1901000
Blanda,73,98,-1,-3,1247000
Mohr,92,96,3,-3,2072000
Kilback,74,98,-2,-3,1686000
Reynolds,88,90,3,3,1108000
Crist,85,79,3,0,1127000
Erdman,94,78,0,-1,1250000
Auer,80,96,0,2,2120000
Ernser,85,86,-3,-1,1790000
Orn,82,90,1,4,1467000
Sauer,94,93,4,2,1129000
Willms,90,88,3,-3,1559000
Ullrich,98,72,0,0,1524000
Gleason,87,77,-2,-3,1497000
Mitchell,90,78,3,-3,1201000
Schoen,73,97,2,0,2131000
Price,78,96,4,-3,1175000
Jacobs,82,70,1,-3,1132000
Gerlach,70,96,1,0,1761000
Runolfsson,77,94,2,1,1569000
Donnelly,71,79,3,2,1815000
Homenick,70,87,1,-1,2079000
Bogisich,70,90,-2,-2,1263000
Weimann,81,87,3,-2,1203000
Gottlieb,71,75,4,3,1540000
Pfannerstill,87,82,2,3,2176000
Romaguera,92,87,-2,0,1619000
Dickens,97,88,3,-3,1705000
Jerde,74,80,3,-1,1793000
Morissette,96,82,1,3,1329000
Kulas,94,78,2,4,1778000
Fadel,96,96,2,-2,1194000
Sipes,89,93,4,-2,1951000
Hoppe,97,83,0,-1,1799000
Batz,75,94,3,1,1444000
Homenick,79,81,4,-3,1697000
Lynch,79,83,3,4,1668000
Casper,88,96,0,-1,1911000
Bauch,99,93,4,4,1855000
Aufderhar,98,89,0,2,1185000
Barton,73,75,1,-1,1485000
Breitenberg,89,97,4,-2,1532000
Haag,96,82,4,3,1230000
Lueilwitz,99,73,2,0,1582000
O'Connell,83,75,2,-3,1350000
Collins,90,99,4,0,1989000
Collier,77,79,-2,2,1467000
Little,95,72,-3,-1,1829000
Powlowski,78,70,-3,0,1270000
Wiegand,97,90,3,1,1870000
Grimes,78,71,-1,2,1741000
Bogan,87,71,-3,0,1175000
Hauck,88,89,-2,-3,1860000
Leannon,91,72,4,2,1188000
Graham,82,96,-2,0,1836000
Halvorson,78,79,4,-3,1405000
Runolfsdottir,82,83,2,3,2069000
Larson,96,95,-3,2,2002000
Daniel,77,83,3,-3,1720000
Kessler,82,73,-2,2,1568000
Gerlach,74,86,3,-2,1748000
Hodkiewicz,98,95,4,3,1532000
Schumm,79,74,2,1,1486000
Conn,79,80,1,0,1705000
Rath,85,75,1,1,2036000
Rice,93,86,2,2,1144000
Donnelly,96,75,3,0,1553000
Parker,79,75,-3,-1,2095000
O'Hara,77,70,4,0,1458000
Schroeder,92,89,-1,1,1296000
Koepp,87,89,0,-1,1317000
Hansen,89,89,-3,1,1928000
Lueilwitz,88,77,1,1,1665000
Weimann,74,96,0,2,1509000
Beer,79,74,-2,3,1136000
Mann,75,77,1,2,1582000
Lueilwitz,74,73,-2,1,2166000
Durgan,73,83,-1,-2,1548000
Hyatt,91,92,4,2,1792000
Gislason,82,79,3,-2,1601000
Roberts,99,91,2,2,1636000
Boyer,88,91,-2,-2,2047000
Waters,88,96,3,-3,1910000
Emmerich,97,98,1,0,2015000
Ryan,99,97,-1,-2,2076000
Abernathy,76,75,4,-3,1176000
Schaefer,72,84,0,1,1501000
Schmidt,70,84,-3,2,1730000
Lueilwitz,85,80,0,-2,1376000
Herzog,99,73,1,1,1818000
Brekke,70,84,3,1,1801000
Johnston,98,80,1,1,1795000
Mueller,97,97,3,-1,1816000
Schneider,83,71,-1,2,1875000
Schuppe,81,73,3,1,1872000
Haley,84,80,2,1,1299000
Considine,72,93,-3,-3,1950000
Kessler,72,77,4,4,1194000
Marks,79,80,-3,2,1126000
Schimmel,84,90,3,-1,1372000
Toy,96,79,-3,3,1203000
MacGyver,79,92,3,4,1931000
Gorczany,92,89,2,-3,1791000
Langosh,72,96,-2,-3,1279000
Borer,87,70,-3,-2,1288000
Tillman,76,98,2,2,1789000
Hickle,85,80,-2,-3,1349000
Stracke,75,73,-2,-3,2070000
Jones,82,74,-1,1,2075000
Hilpert,95,77,1,3,1927000
Miller,94,77,-1,3,1554000
Douglas,90,72,2,2,1206000
Kunze,73,87,-3,-1,1127000
Bogisich,87,94,-1,-1,1945000
Kemmer,72,70,3,-2,1180000
Rodriguez,72,76,1,3,1421000
Spencer,81,82,-1,0,1614000
Heller,83,88,-3,-3,1395000
Waters,91,97,2,1,2158000
Morissette,94,73,0,0,2021000
Morissette,81,97,2,3,1435000
King,86,90,-3,3,1144000
Hartmann,76,82,-2,4,1835000
Mueller,77,89,-2,2,2118000
Spinka,71,94,3,1,1191000
Ryan,89,82,1,1,2099000
Littel,84,75,2,-3,1622000
Collins,97,81,2,-1,2109000
Veum,96,77,-3,2,1233000
Stamm,71,91,4,0,1376000
Nikolaus,83,80,-2,-3,1901000
Bahringer,73,82,-3,-2,1778000
Kovacek,82,97,3,3,1284000
Macejkovic,84,76,-2,1,1709000
Kuhic,75,96,0,-2,1730000
Adams,76,73,2,1,1593000
Schumm,85,96,3,2,1605000
Casper,91,98,3,2,1275000
Rogahn,71,86,2,4,1664000
Vandervort,99,98,-2,0,1235000
Nicolas,99,89,4,0,2197000
Goyette,71,87,1,-1,1495000
Klocko,87,84,-2,4,1449000
Schmeler,88,98,-3,-2,1867000
Harris,83,73,1,3,1235000
Beer,96,74,3,-3,1554000
Bernhard,96,91,4,-2,1962000
Crist,73,93,1,0,1233000
Nicolas,98,91,-3,1,1511000
Boyle,88,87,1,4,2088000
Bruen,71,72,0,-2,1817000
Lemke,98,78,0,-1,1748000
Dach,86,77,-3,2,1305000
Crist,83,90,-3,-3,1808000
Shields,90,83,2,4,1209000
Lebsack,92,94,2,0,2011000
Gutmann,88,98,2,2,2041000
Heathcote,75,85,4,0,1915000
Turner,75,90,4,3,1114000
Homenick,95,86,-1,1,1865000
Rodriguez,80,85,4,3,2141000
O'Keefe,96,85,2,4,2031000
Stroman,90,95,2,-2,1557000
Goldner,96,80,4,-2,1556000
Lemke,80,92,-1,3,1825000
Koelpin,99,97,-1,-3,1577000
Welch,95,98,-1,-3,1158000
Abernathy,75,81,-1,-2,2000000
Hirthe,80,94,-2,-3,2081000
Dickens,77,80,3,-1,1865000
Gibson,82,74,4,-1,1955000
Rowe,82,87,-1,-1,1451000
Reynolds,80,88,3,1,1554000
Blanda,89,80,0,2,1643000
Bogisich,81,81,3,4,2064000
Ryan,74,79,-1,4,2051000
Davis,86,84,-1,2,1890000
Kassulke,77,76,4,3,1893000
Beatty,96,70,2,-1,2074000
Cole,70,82,1,3,1517000
Prohaska,85,99,4,4,1135000
Hickle,97,79,2,-2,2171000
Okuneva,86,72,3,0,1581000
Bayer,81,94,-1,-2,1486000
Mante,90,98,4,4,1222000
Konopelski,79,82,2,-3,1590000
Graham,92,89,-2,3,1535000
Kling,77,98,1,4,1270000
Lesch,79,76,2,-1,1722000
Padberg,90,78,-2,2,1637000
Tromp,70,95,2,3,2175000
Gibson,96,87,1,2,1817000
Jacobson,75,93,1,0,1679000
Dach,99,91,0,2,1165000
Kub,77,74,-1,0,1379000
Mitchell,83,88,-2,-2,1683000
Treutel,80,98,4,4,1572000
Schowalter,83,78,-2,-3,1105000
Osinski,72,75,0,-1,1863000
Sanford,73,94,0,0,1942000
Ryan,83,91,-2,1,1524000
Parisian,84,93,2,1,1315000
Herman,83,80,3,4,1384000
Jacobson,93,98,4,3,1273000
Satterfield,88,93,-1,1,1229000
Schmitt,91,80,3,-2,1564000
Kulas,72,88,2,0,1704000
Hintz,73,74,2,4,1377000
Emard,90,77,3,4,1729000
Bergstrom,71,81,2,0,1795000
Beatty,82,80,0,3,1407000
Stamm,81,72,-1,3,1286000
Jerde,77,98,3,4,1868000
Collins,81,79,3,-1,1767000
Tillman,89,80,-2,0,1198000
Dooley,76,91,0,4,1562000
Ratke,73,83,3,4,2118000
Ortiz,72,98,4,0,1407000
Reilly,99,78,-2,0,2193000
Cummerata,87,77,4,-2,1528000
Lindgren,82,71,0,-3,1921000
Huels,76,83,4,0,2046000
Flatley,99,91,-2,1,1152000
Schneider,80,71,-3,-1,1349000
Schiller,89,76,-2,-3,1464000
Botsford,86,81,2,1,2074000
Ullrich,81,90,-3,2,1197000
Bins,93,85,-2,4,1866000
Heller,90,88,2,3,1251000
Effertz,98,78,3,-1,2002000
Klein,99,78,0,1,1249000
Sipes,90,75,0,1,1664000
Stracke,74,92,-1,4,1186000
Ritchie,75,87,-2,1,1597000
Berge,93,72,-1,1,2110000
Osinski,84,96,-1,4,1725000
Altenwerth,97,78,1,-3,1629000
Predovic,75,99,1,0,1498000
Sanford,77,70,-3,2,1467000
Turcotte,94,81,-3,3,1825000
Kub,93,74,1,-2,1713000
Ziemann,88,89,0,4,2070000
Kihn,74,78,4,3,1183000
Grimes,84,93,4,2,1805000
Klocko,82,83,-3,4,1412000
Yost,75,72,-3,-1,1802000
Stroman,95,98,1,1,2009000
Pollich,99,95,2,0,1728000
Baumbach,79,92,3,-1,1389000
West,78,92,-3,-3,2066000
Streich,84,89,2,4,2130000
O'Reilly,85,98,2,-1,1660000
Kiehn,86,76,3,3,1266000
Johnston,74,71,-3,0,1713000
Nitzsche,76,95,-1,-1,1875000
Gleason,81,86,0,-1,1633000
Corwin,87,70,-2,-2,1704000
Stiedemann,90,77,1,0,1664000
Streich,95,78,0,0,1532000
Turner,93,73,4,0,1755000
Fadel,79,80,-2,-2,1284000
Adams,96,76,-1,2,2020000
Doyle,84,78,-1,3,1867000
Stroman,78,98,3,-3,1724000
Hodkiewicz,96,72,-1,-2,1341000
Lehner,73,73,1,0,1798000
Zieme,99,71,4,3,1816000
Predovic,76,79,0,-2,1119000
Prosacco,80,78,1,1,1752000
Hauck,88,83,1,-3,1826000
Legros,98,70,4,-1,1659000
Willms,96,84,-3,-1,1989000
Ondricka,99,81,-2,-1,1373000
Kutch,99,85,2,-1,1755000
Stamm,70,90,1,0,1471000
Langosh,97,72,-3,3,2157000
Dach,90,84,3,-1,1576000
Kuvalis,80,78,-1,4,1434000
Mills,75,95,-1,-2,1948000
Corkery,91,86,3,0,1357000
Hammes,96,73,4,-2,1504000
Gutmann,93,82,-2,-2,1205000
McGlynn,95,81,-2,3,1494000
Brakus,92,82,-3,3,2020000
Cormier,79,73,2,2,2191000
Herman,89,72,-3,3,1804000
Douglas,75,92,-2,2,1282000
Jast,90,84,-2,1,1942000
Lockman,98,78,1,0,1821000
Brekke,73,80,3,2,1256000
Goyette,95,70,2,-3,2140000
Goyette,75,80,4,4,2015000
Barton,95,73,-1,1,2158000
Gibson,72,84,-1,-2,1241000
Koch,81,96,-3,2,1576000
Rogahn,80,99,-1,0,1270000
West,94,92,1,0,2079000
Russel,70,92,3,-2,1894000
Bahringer,75,96,-3,4,1208000
Stanton,73,98,0,1,1660000
Volkman,98,79,1,1,1777000
Welch,90,93,-3,2,1450000
Marquardt,83,98,3,4,1753000
Watsica,75,96,-2,0,1439000
Zemlak,90,71,2,0,2166000
Beahan,85,95,3,1,1360000
Jaskolski,77,84,0,0,1393000
Orn,88,85,4,3,2134000
Kertzmann,75,86,0,1,1282000
Dibbert,99,97,1,-3,1480000
Bailey,79,88,-1,2,1310000
Hand,78,95,1,-2,1373000
Vandervort,78,85,4,2,1226000
Bechtelar,82,89,3,0,1842000
Beier,99,94,-3,4,1100000
Langosh,70,90,-1,0,2153000
Hirthe,93,70,0,4,1565000
Lemke,92,70,4,-1,1457000
Feeney,95,87,4,-2,2114000
Metz,86,83,-1,0,1434000
Padberg,96,87,1,3,1351000
Miller,77,95,0,3,1851000
Daugherty,92,86,3,-3,1343000
Beatty,76,96,0,-3,1607000
Schinner,88,99,0,0,1692000
Buckridge,77,86,2,1,1369000
Lindgren,81,79,-2,4,1194000
Marquardt,85,93,3,-2,1600000
White,99,91,3,4,1259000
Rau,74,77,0,0,1783000
Douglas,72,75,-2,1,1579000
Considine,81,74,1,-1,1138000
Pfeffer,88,98,2,3,2055000
Upton,88,82,0,2,1935000
Macejkovic,90,76,4,-2,1141000
Hintz,88,70,2,-1,2178000
Buckridge,84,83,-1,2,1769000
Von,76,95,2,-3,1674000
Raynor,90,78,0,-1,2063000
Ziemann,70,94,4,4,2111000
Sanford,81,90,-1,-3,1877000
Schinner,76,75,0,2,1722000
Nitzsche,99,93,0,-1,1259000
Little,73,90,-3,4,1847000
Hoppe,89,89,-1,0,1407000
Heidenreich,99,70,1,4,2089000
Feil,73,78,-2,-1,1217000
Hermann,72,75,-2,-3,1804000
Sanford,98,82,0,1,1290000
Robel,80,73,1,1,1233000
Goldner,75,72,2,-1,1881000
Legros,92,75,1,-3,1668000
Lebsack,97,73,0,-1,1494000
Beatty,82,83,-1,-1,2087000
Dibbert,70,96,3,1,1652000
Jenkins,88,75,-3,0,1875000
O'Hara,94,88,0,2,1945000
Zemlak,71,88,3,0,1311000
Glover,74,74,-3,1,2123000
MacGyver,89,94,-3,-3,2049000
Herzog,70,88,2,1,1806000
Legros,78,81,-2,1,1649000
Stark,82,86,2,1,2052000
Baumbach,89,84,-3,-2,1233000
Kassulke,95,84,4,1,1638000
Kshlerin,73,84,-3,3,2051000
Ortiz,76,81,0,2,1567000
Wilderman,87,71,4,-1,1782000
Simonis,95,82,1,-2,2146000
Lesch,99,96,2,0,1409000
Zboncak,90,75,-1,-1,2022000
Cummerata,92,90,2,-3,2184000
Rippin,87,98,-2,2,1507000
Crooks,85,77,0,4,1782000
Christiansen,95,77,3,3,1154000
Rippin,80,92,0,3,1390000
Boyer,83,80,0,-3,1901000
Reinger,78,78,1,3,1189000
Cruickshank,82,95,-1,-3,1196000
Herman,84,83,1,-2,1976000
Kris,70,79,3,3,1566000
O'Conner,86,73,2,3,1605000
Wolff,84,98,4,-1,1162000
Bahringer,72,92,-1,4,1885000
Rempel,79,71,-1,-2,1742000
Crist,98,73,2,0,1542000
Schultz,91,76,-3,-2,1289000
Lebsack,98,74,-3,3,2187000
Rau,95,97,1,0,1595000
Pollich,80,90,3,-1,1646000
Tillman,99,94,-2,4,2200000
Lebsack,84,72,1,4,1475000
Bergstrom,71,78,-2,2,2024000
Dicki,95,95,3,3,1511000
Graham,96,98,4,0,1392000
Littel,86,97,2,-1,1734000
Gutkowski,95,74,4,4,2195000
Thompson,71,74,3,3,1298000
Cartwright,72,91,-3,-2,1392000
Wiegand,96,70,-3,4,1944000
Rohan,86,81,1,2,1776000
O'Kon,76,87,3,3,1551000
Douglas,74,82,3,-3,1850000
Pacocha,81,76,4,-1,1253000
Connelly,81,76,-2,4,1655000
Murazik,80,96,0,4,1901000
Jakubowski,86,80,0,4,1241000
Johnston,84,92,-3,4,1112000
Pacocha,84,73,2,4,2165000
Price,83,89,4,2,1927000
Farrell,77,84,0,-2,1830000
Ritchie,78,78,0,-3,2073000
Klocko,76,89,0,2,2173000
Kunde,80,74,-1,-1,1531000
Osinski,87,71,1,4,2172000
Bode,75,77,-2,-3,1237000
Schneider,91,95,4,1,1168000
Rohan,75,71,-3,-3,1122000
Vandervort,95,73,2,-3,1970000
Von,82,71,-1,-1,1430000
Abernathy,99,72,1,-3,1326000
Zboncak,97,83,-1,-2,1900000
Walsh,86,75,0,-2,1869000
Brekke,86,96,4,-1,1290000
Altenwerth,87,99,-1,-1,1160000
Aufderhar,88,88,-1,0,1678000
Kilback,82,98,-3,-2,1995000
Wiegand,81,98,2,3,2003000
Reichert,73,97,4,0,1982000
Walter,74,92,4,2,1389000
Goyette,85,72,4,-1,1882000
Hoppe,95,75,2,2,1630000
Schmeler,71,82,4,-3,1400000
Olson,79,99,0,3,1657000
Pfeffer,72,97,-1,-3,2167000
Daugherty,88,80,-3,-1,1677000
Kemmer,93,96,0,2,1593000
Welch,96,96,3,-1,2088000
Mertz,91,83,-1,1,2157000
Bogisich,70,98,2,3,1448000
Johns,88,71,0,2,1668000
Douglas,81,99,2,1,1414000
Kreiger,80,95,-2,-3,1788000
Champlin,91,77,-2,2,1593000
Bruen,91,97,-2,1,1458000
Reilly,82,72,3,-2,1886000
Cormier,89,99,4,1,1753000
Emmerich,82,72,3,1,1757000
Hyatt,90,79,-3,4,1111000
Abbott,76,93,-2,-2,1595000
Stamm,80,89,-3,1,1243000
Barrows,84,72,1,-2,1509000
Little,83,81,3,-3,1392000
Franecki,82,91,4,4,1544000
Marks,71,70,4,-2,1141000
Rogahn,89,83,0,3,1780000
Skiles,71,92,0,-1,1646000
Conroy,74,78,1,3,2164000
Gibson,88,77,1,4,1992000
Kshlerin,87,86,4,4,1588000
Stamm,85,87,2,-1,1818000
Predovic,84,76,-1,0,1323000
Ratke,74,72,3,-3,1686000
Kub,82,85,-2,-1,1249000
Grady,80,96,0,-3,2014000
Gottlieb,81,71,-3,-3,1746000
Strosin,96,83,1,1,1201000
Moore,93,72,2,0,1830000
Hansen,88,74,4,2,1997000
Upton,71,98,-3,2,1486000
Greenholt,95,82,-3,4,1856000
Lueilwitz,76,96,-1,1,1183000
Homenick,71,76,4,2,2118000
Herzog,76,95,-3,-1,1407000
Schaden,75,85,-2,-3,1636000
Boyer,92,93,3,0,1745000
Grant,82,92,-1,-3,2101000
Goldner,70,82,-1,1,1897000
Boyer,91,94,-2,-2,1996000
Ondricka,86,85,3,-1,2005000
Krajcik,96,98,0,4,1913000
Parker,74,84,-2,4,1950000
Spencer,81,81,-1,-1,1786000
Bayer,94,84,-1,-1,1415000
Wilkinson,80,72,4,1,1382000
Walker,99,78,-3,1,1495000
Wintheiser,94,85,2,-1,1638000
Denesik,78,88,1,-1,1887000
Waters,80,92,4,4,1617000
Marvin,98,76,-2,1,2193000
Harvey,97,95,4,-2,1631000
Von,86,88,4,2,2096000
Treutel,75,81,4,-1,1862000
Wuckert,75,73,3,2,1630000
Schroeder,81,89,2,-2,1629000
Quigley,90,95,0,2,1784000
Runte,76,81,0,4,1392000
Jones,84,92,-1,-1,1507000
Sauer,81,82,3,2,1562000
King,97,86,4,-1,1706000
Kuhn,85,80,3,3,1774000
Ebert,89,86,-1,4,1813000
Williamson,95,94,3,1,1241000
Simonis,73,70,2,-2,1966000
Bashirian,82,83,3,4,1408000
Berge,90,92,1,3,1864000
Morar,92,97,-3,2,2152000
Fahey,85,90,0,0,1535000
Blanda,86,81,3,1,1820000
McClure,81,78,4,-1,1869000
Block,74,72,2,0,2144000
Rowe,72,87,-3,3,1592000
Marks,71,89,-2,2,1387000
Willms,99,93,-1,-1,1515000
Brown,76,82,2,1,1868000
Simonis,77,84,-2,1,1296000
Towne,71,99,-2,4,1174000
Berge,78,88,-3,2,1182000
Parisian,98,72,0,-2,1658000
Friesen,99,88,2,0,1489000
Cassin,77,76,-1,1,1270000
Sporer,91,90,0,4,1286000
Keeling,92,72,-3,-2,1826000
Lakin,78,73,-1,0,1330000
Walter,91,80,2,4,1922000
Kohler,98,85,-2,3,1823000
Bayer,73,76,-1,-2,2133000
Wilkinson,72,71,-2,-3,1872000
Jenkins,99,90,-1,3,1849000
Towne,97,77,4,4,1972000
Walter,82,92,2,0,1650000
Boehm,91,93,-2,-2,2105000
Mills,90,76,1,4,2105000
Zemlak,82,87,-3,4,1780000
Wolff,87,90,-2,2,1825000
Hamill,79,74,2,-1,2189000
Steuber,93,89,1,2,1943000
